ID,﻿editor,action,Line Of Business Component,Channel Component,Product Component,Domain Component,domain_sequence Qualifier,Subdomain Component,sub_domain_sequence Qualifier,Business Flow Component,business_flow_sequence Qualifier,Task Component,task sequence Qualifier,Application Component,correlation_id Qualifier,FK_Data[Application].CORRELATION_ID,api,Date Updated,SOX Control,persona_id
819,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,appQueryBeanTracer/getEquInstmntInfo,9/22/2025,,
820,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,AppQueryBeanTracer/getMobileLevelData,9/22/2025,,
821,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,AppQueryBeanTracer/getProductInquireInfo,9/22/2025,,
822,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,BanActivitiesConvBeanTracer/createNewMemo,9/22/2025,,
823,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,BanActivitiesConvBeanTracer/setMemoInfo,9/22/2025,,
824,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,BanActivitiesConvBeanTracer/setMemoUserInfo,9/22/2025,,
825,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,BanFinancialActivitiesConvBeanTracer/setBanPK,9/22/2025,,
826,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,OPUS - C,18257,18257,,POG no API,,
827,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,BanServicesBeanTracer/loadAccount,9/22/2025,,
828,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,newProductConvBeanTracer/getDuplicatedFtrs,9/22/2025,,
829,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/saveProduct,9/22/2025,,
830,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setAddressApplyType,9/22/2025,,
831,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setAutoAttachedSoc,9/22/2025,,
832,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setCommonOrderId,9/22/2025,,
833,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setConfirmationIndicators,9/22/2025,,
834,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setDealerInfo,10/8/2025,,
835,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setDirectFulfillmentInfo,9/22/2025,,
836,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,newProductConvBeanTracer/setEquInstlmntInfo,9/22/2025,,
837,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setMemoUserInfo,9/22/2025,,
838,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setNewSoc,9/22/2025,,
839,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setPpuAddress,9/22/2025,,
840,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setPricePlan,9/22/2025,,
841,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setProductPK,9/22/2025,,
842,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/setUserName,9/22/2025,,
843,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,NewProductConvBeanTracer/validateImeiRequiredSocs,9/22/2025,,
844,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025,,
845,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getFeatureAdditionalParams,9/22/2025,,
846,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setProductPK,9/22/2025,,
847,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setRemoveSoc,10/8/2025,,
848,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,RefQueryBeanTracer/getIxcCodes,9/22/2025,,
849,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,RefQueryBeanTracer/getLogicalDateList,9/22/2025,,
850,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,RefQueryBeanTracer/getParamValues,9/22/2025,,
851,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,RefQueryBeanTracer/getParamValues,9/22/2025,,
852,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,RefQueryBeanTracer/getSocList,9/22/2025,,
853,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,RefQueryBeanTracer/getSocList,9/22/2025,,
854,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Reserve Subscriber Number,16,TLG-MOB,18193,18193,RefQueryBeanTracer/getSubMarketList,9/22/2025,,
855,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Review Billing & Order,17,OPUS - C,18257,18257,,POG no API,,
856,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Review Billing & Order,17,ORACLE SCM,18249,18249,inquireItemAvailability,,,
857,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,AppQueryBeanTracer/getBanAndCtnList,9/22/2025,,
858,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
859,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
860,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
861,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
862,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
863,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
864,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,BanActivitiesConvBeanTracer/createNewMemo,9/22/2025,,
865,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,BanActivitiesConvBeanTracer/setMemoUserInfo,9/22/2025,,
866,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,BanFinancialActivitiesConvBeanTracer/setBanPK,9/22/2025,,
867,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,EDP,18211,18211,POST /restservices/entdocumentretrieval/v1/retrievearchivedocument,10/8/2025,,
868,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025,,
869,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,T.Data,21948,21948,CustomerPersonalizedRecommendationsUpdateDecision,,,
870,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setRemoveSoc,10/8/2025,,
871,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,ProductServicesBeanTracer/updateEquInstlmntInfo,9/22/2025,,
872,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
873,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,TLG-MOB,18193,18193,RefQueryBeanTracer/getLogicalDateList,9/22/2025,,
874,bb0063,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
875,bb0063,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Arrange Customer Down Payment,18,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
876,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Skip Trade In,19,OPUS - C,18257,18257,,POG no API,,
877,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Skip Trade In,19,TLG-MOB,18193,18193,BanServicesBeanTracer/setCrsmPolicyInfo,9/22/2025,,
878,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Skip Trade In,19,CSI - Customer Care,20182,20182,/Services/com/InquireAffiliateAccountPaymentBalance.jws,9/22/2025,,
879,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,CSI - CPSVC,23901,23901,CommonProvisioningServices-E911Address,,,
880,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,OPUS - C,18257,18257,,POG no API,,
881,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,TLG-MOB,18193,18193,NewProductConvBeanTracer/saveProduct,9/22/2025,,
882,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,TLG-MOB,18193,18193,NewProductConvBeanTracer/setNewSoc,9/22/2025,,
883,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,TLG-MOB,18193,18193,NewProductConvBeanTracer/setProductPK,9/22/2025,,
884,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,TLG-MOB,18193,18193,RefQueryBeanTracer/getSubStatus,9/22/2025,,
885,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,TLG-MOB,18193,18193,UpdateBanConvBeanTracer/getBillingAddress,9/22/2025,,
886,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,TLG-MOB,18193,18193,UpdateBanConvBeanTracer/setBanPK,9/22/2025,,
887,bb0063,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
888,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,TLG-MOB,18193,18193,UpgradeEquipmentConvBeanTracer/setRemoveSoc,10/8/2025,,
889,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
890,bb0063,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Setup Payment,20,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
891,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Review Terms & Conditions,21,OPUS - C,18257,18257,,POG no API,,
892,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Review Terms & Conditions,21,TLG-MOB,18193,18193,UpgradeEquipmentConvBeanTracer/setTermsNConditions,9/22/2025,,
893,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
894,bb0063,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
895,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,AppQueryBeanTracer/getBanInquireInfo,9/22/2025,,
896,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,AppQueryBeanTracer/getBansBySubscriber,9/22/2025,,
897,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
898,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,appQueryBeanTracer/getEquInstmntInfo,9/22/2025,,
899,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,AppQueryBeanTracer/getMarketBySubscriber,9/22/2025,,
900,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,AppQueryBeanTracer/getMobileLevelData,9/22/2025,,
901,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,AppQueryBeanTracer/getProductInquireInfo,9/22/2025,,
902,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,AppQueryBeanTracer/getUpgradeEligibility,9/22/2025,,
903,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,BanServicesBeanTracer/createNewMemo,9/22/2025,,
904,bb0063,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
905,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,OPUS - C,18257,18257,,POG no API,,
906,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,Avertack,25114,25114,,IDP API,,
907,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,BanServicesBeanTracer/loadAccount,9/22/2025,,
908,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025,,
909,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getCurrentServices,9/22/2025,,
910,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/getFeatureAdditionalParams,9/22/2025,,
911,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,ProductAgreementConvBeanTracer/setProductPK,9/22/2025,,
912,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,Digital IDP,27531,27531,/msAvertack-server/mitigation/mitigationSubmitOrder,10/13/2025,,
913,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,Digital IDP,27531,27531,/msAvertack-server/mitigation/mitigationSubmitOrder,10/13/2025,,
914,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,ProductServicesBeanTracer/getSubDiscount,9/22/2025,,
915,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,RefQueryBeanTracer/getIxcCodes,9/22/2025,,
916,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Complete Sale / Submit Order,22,TLG-MOB,18193,18193,RefQueryBeanTracer/getParamValues,9/22/2025,,
917,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Recap Call,23,ATT Coral Desktop,26959,26959,,,,
918,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Recap Call,23,CCSF,30685,30685,,POG no API,,
919,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Notes Auto Summarization,24,AA,30176,30176,,,,
920,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Notes Auto Summarization,24,CAST,33435,33435,,,,
921,lg8383,Add,Mass Markets,Care,Mobility,Use & Manage,3,Change Plan / Change Speed,2,Add A Line,2,Notes Auto Summarization,24,CCDL,32255,32255,,,,
