ID,editor,action,lineOfBusiness component,channel component,product component,domain_sequence,domain component,sub_domain_sequence,subdomain component,business_flow_sequence,business_flow component,sequence_uml,Task component,task sequence Qualifier,application component,correlation_id Qualifier,FK_Data[Application].CORRELATION_ID,api,Date Updated Qualifier
110,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,30686,CCMULE,/msapi/servicequalification/v2/serviceavailability,10/22/2025,,
111,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,30686,CCMULE,/ccapi/retail/att-services-availability-e/api/servicesAvailable,10/22/2025,,
112,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,33847,IDP-BUPS,/service=com.att.csi.m2e.InquireUnifiedAccountProfile/version=259.5.51/envContext=PROD/routeOffer=ASCP01,10/21/2025,,
113,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,33847,IDP-BUPS,/service=com.att.csi.m2e.InquireUnifiedAccountProfile/version=259.5.51/envContext=PROD/routeOffer=AEP01,10/21/2025,,
114,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,33847,IDP-BUPS,/service=com.att.csi.m2e.InquireUnifiedAccountProfile/version=259.5.51/envContext=PROD/routeOffer=AWP01,10/21/2025,,
115,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,31479,DPG - Sales & Sunrise,,,,
116,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,33847,IDP-BUPS,,,,
117,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,33063,Platform Support ATTFEDGOV1,,,,
118,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,10/20/2025,,
119,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireCustomerSnapshot/version=297.5.38/envContext=PROD/routeOffer=AE2P01,10/22/2025,,
120,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireCustomerSnapshot/version=297.5.38/envContext=PROD/routeOffer=ASC2P01,10/22/2025,,
121,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireCustomerSnapshot/version=297.5.38/envContext=PROD/routeOffer=AW2P01,10/22/2025,,
122,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,30685,CCSF,,POG no API,,
123,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,20182,CSI - Customer Care,inquireCollectionsData,,,
124,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,9313,eTRACS,,Kafka topics,,
125,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,9,Lookup Customer,20186,CSI - Credit and Val,,,,
126,ac412t,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,10,Review Lines in Accounts & Services,30685,CCSF,,POG no API,,
127,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAccountSubscribers/version=228.5.19/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
128,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAccountSubscribers/version=228.5.19/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
129,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAccountSubscribers/version=228.5.19/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
130,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,17690,CSI Parent/Triage,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
131,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,17690,CSI Parent/Triage,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
132,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,18293,"""CCM",Clarify,"CM""",CSIInquireUnifiedCustomerServiceProfileRequest/inquireUnifiedCustomerServiceProfileRequest,
133,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,24433,(FED) - US,/service=com.att.csi.m2e.RetrieveUnifiedServiceAccount/version=260.5.66/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
134,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,31374,INLAP,UnifiedAddressValidationServiceQualificationUnifiedBill,Confirmed,,
135,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,21948,T.Data,GetTDATACustomerIntentsPCA,,,
136,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,18193,TLG-MOB,appQueryBeanTracer/getEquInstmntInfoSum,9/22/2025,,
137,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,18193,TLG-MOB,appQueryBeanTracer/getSecurityParams,9/22/2025,,
138,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,18193,TLG-MOB,AppQueryBeanTracer/getUpgradeEligibility,9/22/2025,,
139,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,9/22/2025,,
140,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=AE2P01,9/30/2025,,
141,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,18193,TLG-MOB,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025,,
142,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,18193,TLG-MOB,RefQueryBeanTracer/getDealerInfo,9/22/2025,,
143,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
144,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
145,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
146,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,11,LIC to OPUS (Search CTN ) - optional,20180,CSI - Product and Offer Mgt,BanServicesBeanTracer/createNewMemo,9/22/2025,,
147,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,AppQueryBeanTracer/getBanInquireInfo,9/22/2025,,
148,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,17765,CPC,GET /CPCAuthService/api/login,,,
149,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,32765,IDP-IDM,/msAvertack-server/mitigation/authenticateDigital,10/13/2025,,
150,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
151,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,24433,(FED) - US,/service=com.att.csi.m2e.InitiateUnifiedServiceOrder/version=260.5.66/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
152,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,21948,T.Data,CustomerPersonalizedRecommendationsRequestDecision,,,
153,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,25114,Avertack,,IDP API,,
154,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,19166,CCR-Relational - CCR-R,GET /restservices/ccrr/v1/GetCustomerInfo,10/23/2025,,
155,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,appQueryBeanTracer/getEquInstmntInfo,9/22/2025,,
156,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,appQueryBeanTracer/getEquInstmntInfoSum,9/22/2025,,
157,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,AppQueryBeanTracer/getMobileLevelData,9/22/2025,,
158,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,9/22/2025,,
159,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,BanLevelAgreementConvBeanTracer/getCurrentBanLevelPricePlan,9/23/2025,,
160,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,BanLevelAgreementConvBeanTracer/setBanPK,9/22/2025,,
161,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,BanServicesBeanTracer/loadAccount,9/22/2025,,
162,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025,,
163,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025,,
164,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,ProductAgreementConvBeanTracer/getEquipmentInfo,9/22/2025,,
165,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,ProductAgreementConvBeanTracer/getFeatureAdditionalParams,9/22/2025,,
166,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,ProductAgreementConvBeanTracer/setProductPK,9/22/2025,,
167,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
168,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
169,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
170,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
171,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,RefQueryBeanTracer/getIxcCodes,9/22/2025,,
172,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,RefQueryBeanTracer/getParamValues,9/22/2025,,
173,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,18193,TLG-MOB,RefQueryBeanTracer/getUserSaleChannel,9/22/2025,,
174,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
175,bb0063,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,12,LIC to OPUS (Authenticate) - optional,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
176,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,17690,CSI Parent/Triage,/Services/com/cingular/csi/oms/InquireUnifiedServiceProductDetails.jws,9/22/2025,,
177,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,18257,OPUS - C,,POG no API,,
178,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,31468,IDP-Customer Graph Cloud,/msapi/cgraph/customergraphorchestrationms/cgsearch/v1/search,9/22/2025,,
179,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,21948,T.Data,CustomerPersonalizedRecommendationsRequestDecision,,,
180,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,24433,(FED) - US,/service=com.att.csi.m2e.InitiateUnifiedServiceOrder/version=260.5.66/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
181,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,24433,(FED) - US,/service=com.att.csi.m2e.InquireUnifiedServiceEligibleOffers/version=260.5.66/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
182,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,24433,(FED) - US,/service=com.att.csi.m2e.RetrieveUnifiedServiceAccount/version=260.5.66/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
183,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,21269,OVALS,,,,
184,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,18193,TLG-MOB,RefQueryBeanTracer/getDealerInfo,9/22/2025,,
185,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,13,Search Customer Service Address,30685,CCSF,,POG no API,,
186,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,18193,TLG-MOB,AppQueryBeanTracer/getCreditResult,9/22/2025,,
187,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,18193,TLG-MOB,AppQueryBeanTracer/getMultiCreditResult,9/22/2025,,
188,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,18193,TLG-MOB,ProductAgreementBeanTracer/removeSoc,10/8/2025,,
189,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,18193,TLG-MOB,RefQueryBeanTracer/getLogicalDateList,9/22/2025,,
190,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,18193,TLG-MOB,UpdateBanConvBeanTracer/getBanDetailsInfo,9/22/2025,,
191,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,18193,TLG-MOB,UpdateBanConvBeanTracer/getBillDetailsInfo,9/22/2025,,
192,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,18193,TLG-MOB,UpdateBanConvBeanTracer/setBanPK,9/22/2025,,
193,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,18193,TLG-MOB,UpgradeEquipmentConvBeanTracer/setRemoveSoc,10/8/2025,,
194,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,14,Activate Customer,30685,CCSF,,POG no API,,
195,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18257,OPUS - C,,POG no API,,
196,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18193,TLG-MOB,AppQueryBeanTracer/getCreditResult,9/22/2025,,
197,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18193,TLG-MOB,appQueryBeanTracer/getEnrlInstlmntPreValid,9/22/2025,,
198,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18224,CAS,/services/ICASCRSMPolicyServices,9/22/2025,,
199,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18193,TLG-MOB,AppQueryBeanTracer/getMultiCreditResult,9/22/2025,,
200,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18193,TLG-MOB,appQueryBeanTracer/getSecurityParams,9/22/2025,,
201,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,9/22/2025,,
202,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,9/22/2025,,
203,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18193,TLG-MOB,BanActivitiesConvBeanTracer/createNewMemo,9/22/2025,,
204,lg8383,Add,Mass Markets,Care,Mobility,2,Onboard & Activate,3,Setup & Activate,4,Activate Line,15,Authorize Credit Check,18193,TLG-MOB,BanActivitiesConvBeanTracer/setCreditResultInfo,9/22/2025,,
